100000	0.110409
150000	0.119364
200000	0.294385
250000	0.315196
300000	0.250683
350000	0.483005
400000	0.417324
450000	0.483292
500000	0.645486
550000	0.652395
600000	0.706806
650000	0.745955
700000	0.779681
750000	0.854173
800000	1.072154
850000	0.961157
900000	1.124975
950000	1.122245
1000000	1.361948
