100000	1012756.000000
150000	2466352.000000
200000	4711051.000000
250000	7301657.000000
300000	10593250.000000
350000	14246489.000000
400000	18574871.000000
450000	23661580.000000
500000	29181251.000000
550000	35468375.000000
600000	42723375.000000
650000	49865195.000000
700000	57839361.000000
750000	65503910.000000
800000	75075922.000000
850000	84342720.000000
900000	94740371.000000
950000	104618560.000000
1000000	115692265.000000
