100000	10.765000
150000	23.229000
200000	42.724000
250000	67.022000
300000	97.211000
350000	133.366000
400000	178.168000
450000	216.820000
500000	274.482000
550000	317.784000
600000	376.162000
650000	482.738000
700000	522.408000
750000	553.708000
800000	632.112000
850000	713.048000
900000	906.815000
950000	999.970000
1000000	1027.305000

		

