100000	0.093942
150000	0.112574
200000	0.205231
250000	0.320505
300000	0.271173
350000	0.421960
400000	0.328826
450000	0.464648
500000	0.586392
550000	0.490151
600000	0.589482
650000	0.665176
700000	0.720913
750000	0.824856
800000	0.822530
850000	0.869091
900000	0.871405
950000	1.013300
1000000	1.040489
